Current Date,Next Date,HCHO reading
2020-08-02,2020-08-03,6.182664084564811e-05
2020-08-03,2020-08-04,6.182664084564811e-05
2020-08-04,2020-08-05,5.5824369804800686e-05
2020-08-05,2020-08-06,5.544219191427238e-05
2020-08-06,2020-08-07,2.9866771097640467e-05
2020-08-07,2020-08-08,4.173735288884971e-05
2020-08-08,2020-08-09,7.130066476400602e-05
2020-08-09,2020-08-10,4.437110800307648e-05
2020-08-10,2020-08-11,0.0002093757655462
2020-08-11,2020-08-12,7.704421320033986e-05
2020-08-12,2020-08-13,0.0001234200010392
2020-08-13,2020-08-14,0.0001656748442621
2020-08-14,2020-08-15,0.0002728599042991
2020-08-15,2020-08-16,5.462574876116208e-06
2020-08-16,2020-08-17,0.0002491717402681
2020-08-17,2020-08-18,0.0001682038731519
2020-08-18,2020-08-19,0.0001388418128911
2020-08-19,2020-08-20,0.0001725601862205
2020-08-20,2020-08-21,0.0001608252427725
2020-08-21,2020-08-22,0.0002908080311183
2020-08-22,2020-08-23,0.0001752171523025
2020-08-23,2020-08-24,8.666643526118393e-05
2020-08-24,2020-08-25,8.93769864376209e-05
2020-08-25,2020-08-26,0.0001305039967599
2020-08-26,2020-08-27,0.0001977095681468
2020-08-27,2020-08-28,0.0001583915881858
2020-08-28,2020-08-29,0.0001640427923351015
2020-08-29,2020-08-30,0.000140632520392
2020-08-30,2020-08-31,0.00016606993337755423
2020-08-31,2020-09-01,0.0001741839398906
2020-09-01,2020-09-02,0.00015964312169823371
2020-09-02,2020-09-03,0.00016153414977160952
2020-09-03,2020-09-04,0.00016043154612672045
2020-09-04,2020-09-05,0.0001417806800273
2020-09-05,2020-09-06,0.00014382920748930053
2020-09-06,2020-09-07,0.0001399057143876506
2020-09-07,2020-09-08,0.00014751132569143155
2020-09-08,2020-09-09,7.664011408987226e-05
2020-09-09,2020-09-10,7.425107530184038e-05
2020-09-10,2020-09-11,0.00012764665298123544
2020-09-11,2020-09-12,0.00012149766594032252
2020-09-12,2020-09-13,0.00012149766594032252
2020-09-13,2020-09-14,-4.753552551857047e-05
2020-09-14,2020-09-15,8.386405675820844e-05
2020-09-15,2020-09-16,7.790990113336982e-05
2020-09-16,2020-09-17,9.721515637639364e-05
2020-09-17,2020-09-18,7.004356690170094e-05
2020-09-18,2020-09-19,7.004356690170094e-05
2020-09-19,2020-09-20,5.569614427658114e-05
2020-09-20,2020-09-21,0.0001508165585932
2020-09-21,2020-09-22,8.680864989165229e-05
2020-09-22,2020-09-23,7.372941855253685e-05
2020-09-23,2020-09-24,0.0001286035110503
2020-09-24,2020-09-25,8.230304192105754e-05
2020-09-25,2020-09-26,8.230304192105754e-05
2020-09-26,2020-09-27,8.230304192105754e-05
2020-09-27,2020-09-28,0.0002371870368791
2020-09-28,2020-09-29,2.038872033639668e-05
2020-09-29,2020-09-30,0.00011413279060863036
2020-09-30,2020-10-01,0.0001201699388545071
2020-10-01,2020-10-02,0.0002009811524242
2020-10-02,2020-10-03,0.0002456698189928
2020-10-03,2020-10-04,0.0001905453554194
2020-10-04,2020-10-05,9.65941229705195e-05
2020-10-05,2020-10-06,2.415971041037116e-05
2020-10-06,2020-10-07,0.0001013842797799
2020-10-07,2020-10-08,0.00013839041202922084
2020-10-08,2020-10-09,0.0001277256527615
2020-10-09,2020-10-10,0.00013829287221935415
2020-10-10,2020-10-11,4.391156484585428e-05
2020-10-11,2020-10-12,9.276843653160504e-05
2020-10-12,2020-10-13,0.0001223886057634
2020-10-13,2020-10-14,0.0002017037132798
2020-10-14,2020-10-15,0.00013162112847085
2020-10-15,2020-10-16,0.00013162112847085
2020-10-16,2020-10-17,7.15463317516803e-05
2020-10-17,2020-10-18,0.0002248542429094
2020-10-18,2020-10-19,0.0003439380674439
2020-10-19,2020-10-20,0.0001354380605477411
2020-10-20,2020-10-21,0.0001299808546556
2020-10-21,2020-10-22,0.0001622780122468
2020-10-22,2020-10-23,0.0001000547036166
2020-10-23,2020-10-24,0.000208711010751
2020-10-24,2020-10-25,0.0001455256672944
2020-10-25,2020-10-26,0.0001639772405676532
2020-10-26,2020-10-27,0.0002804123632735
2020-10-27,2020-10-28,0.0002511001237228
2020-10-28,2020-10-29,0.0002724168001946
2020-10-29,2020-10-30,0.0002236368469443
2020-10-30,2020-10-31,0.0001204451903239
2020-10-31,2020-11-01,0.00020527949028139998
2020-11-01,2020-11-02,7.480920438191483e-05
2020-11-02,2020-11-03,9.26038665719948e-05
2020-11-03,2020-11-04,8.360731414200298e-05
2020-11-04,2020-11-05,0.0001679667586219844
2020-11-05,2020-11-06,0.00016848391738336478
2020-11-06,2020-11-07,0.00017532683876004127
2020-11-07,2020-11-08,0.00017161748631660143
2020-11-08,2020-11-09,3.0117093656769e-05
2020-11-09,2020-11-10,0.00015879431146797573
2020-11-10,2020-11-11,-4.5988090400380006e-05
2020-11-11,2020-11-12,-1.4400904503656132e-05
2020-11-12,2020-11-13,7.060381513960568e-05
2020-11-13,2020-11-14,0.000164141629354
2020-11-14,2020-11-15,5.498430188609221e-05
2020-11-15,2020-11-16,5.498430188609221e-05
2020-11-16,2020-11-17,5.168015147012178e-05
2020-11-17,2020-11-18,4.3495408449747165e-05
2020-11-18,2020-11-19,3.328275170136594e-05
2020-11-19,2020-11-20,-6.385750734361702e-05
2020-11-20,2020-11-21,1.7215828744080296e-05
2020-11-21,2020-11-22,1.7215828744080296e-05
2020-11-22,2020-11-23,1.7215828744080296e-05
2020-11-23,2020-11-24,1.4635575761542558e-05
2020-11-24,2020-11-25,1.4635575761542558e-05
2020-11-25,2020-11-26,2.97914923020232e-05
2020-11-26,2020-11-27,0.0001736966885571
2020-11-27,2020-11-28,-2.4791641438946944e-05
2020-11-28,2020-11-29,1.7957692345613783e-05
2020-11-29,2020-11-30,2.725759676430315e-05
2020-11-30,2020-12-01,2.725759676430315e-05
2020-12-01,2020-12-02,2.725759676430315e-05
2020-12-02,2020-12-03,2.725759676430315e-05
2020-12-03,2020-12-04,2.5751308030037456e-05
2020-12-04,2020-12-05,5.562091315458895e-05
2020-12-05,2020-12-06,0.0001503693084375
2020-12-06,2020-12-07,0.0001864159076759
2020-12-07,2020-12-08,8.465839116738584e-05
2020-12-08,2020-12-09,9.805105779075878e-05
2020-12-09,2020-12-10,4.967716935950935e-05
2020-12-10,2020-12-11,0.0001293030934587
2020-12-11,2020-12-12,0.0001201134617694
2020-12-12,2020-12-13,0.00010549928917342986
2020-12-13,2020-12-14,3.0035361552427384e-05
2020-12-14,2020-12-15,3.0035361552427384e-05
2020-12-15,2020-12-16,8.7017288155401e-05
2020-12-16,2020-12-17,2.379622334407817e-05
2020-12-17,2020-12-18,5.7881967243906006e-05
2020-12-18,2020-12-19,0.00012353030875834615
2020-12-19,2020-12-20,-6.312741217644393e-05
2020-12-20,2020-12-21,0.00010412151597526035
2020-12-21,2020-12-22,9.589207680519638e-05
2020-12-22,2020-12-23,9.714026409828645e-05
2020-12-23,2020-12-24,9.714026409828645e-05
2020-12-24,2020-12-25,0.00010307315094063359
2020-12-25,2020-12-26,-1.1381763701936892e-05
2020-12-26,2020-12-27,8.054098408500452e-05
2020-12-27,2020-12-28,3.3378382667116505e-05
2020-12-28,2020-12-29,2.2514292440649745e-05
2020-12-29,2020-12-30,-5.29350636582808e-05
2020-12-30,2020-12-31,-4.798950304656565e-05
2020-12-31,2021-01-01,-1.4028898778700792e-05
2021-01-01,2021-01-02,-2.841107198322215e-05
2021-01-02,2021-01-03,-2.841107198322215e-05
2021-01-03,2021-01-04,-1.973198693491671e-05
2021-01-04,2021-01-05,-1.973198693491671e-05
2021-01-05,2021-01-06,-1.973198693491671e-05
2021-01-06,2021-01-07,0.0001881341791688
2021-01-07,2021-01-08,2.1841246285826632e-05
2021-01-08,2021-01-09,2.1841246285826632e-05
2021-01-09,2021-01-10,3.0146998782767513e-05
2021-01-10,2021-01-11,3.0146998782767513e-05
2021-01-11,2021-01-12,-3.489502457373505e-05
2021-01-12,2021-01-13,1.3078646972554627e-05
2021-01-13,2021-01-14,3.50832171828331e-05
2021-01-14,2021-01-15,7.661957729753247e-05
2021-01-15,2021-01-16,7.661957729753247e-05
2021-01-16,2021-01-17,7.661957729753247e-05
2021-01-17,2021-01-18,7.661957729753247e-05
2021-01-18,2021-01-19,7.661957729753247e-05
2021-01-19,2021-01-20,7.661957729753247e-05
2021-01-20,2021-01-21,6.621492873246664e-05
2021-01-21,2021-01-22,3.227796510383957e-05
2021-01-22,2021-01-23,0.0001157936673969
2021-01-23,2021-01-24,0.0001244751896995
2021-01-24,2021-01-25,6.077334527179424e-05
2021-01-25,2021-01-26,5.365992496534062e-05
2021-01-26,2021-01-27,5.3503339371218606e-05
2021-01-27,2021-01-28,7.43208358782109e-05
2021-01-28,2021-01-29,7.43208358782109e-05
2021-01-29,2021-01-30,7.43208358782109e-05
2021-01-30,2021-01-31,7.43208358782109e-05
2021-01-31,2021-02-01,7.43208358782109e-05
2021-02-01,2021-02-02,7.43208358782109e-05
2021-02-02,2021-02-03,7.43208358782109e-05
2021-02-03,2021-02-04,7.43208358782109e-05
2021-02-04,2021-02-05,7.594201730735977e-05
2021-02-05,2021-02-06,8.685803035823982e-05
2021-02-06,2021-02-07,7.721281801201977e-05
2021-02-07,2021-02-08,5.358163216827964e-05
2021-02-08,2021-02-09,5.358163216827964e-05
2021-02-09,2021-02-10,-6.145898821479466e-05
2021-02-10,2021-02-11,-5.894827188302967e-06
2021-02-11,2021-02-12,6.691648343598091e-05
2021-02-12,2021-02-13,6.809713952855691e-06
2021-02-13,2021-02-14,0.0001259420046437
2021-02-14,2021-02-15,2.6462877325887802e-05
2021-02-15,2021-02-16,8.63533072882196e-05
2021-02-16,2021-02-17,0.0001651139012838
2021-02-17,2021-02-18,0.0001626691299386
2021-02-18,2021-02-19,8.406814227895799e-05
2021-02-19,2021-02-20,-6.440251342276223e-05
2021-02-20,2021-02-21,5.6611635399625436e-05
2021-02-21,2021-02-22,5.6611635399625436e-05
2021-02-22,2021-02-23,9.652368565527972e-05
2021-02-23,2021-02-24,1.1369377178991076e-05
2021-02-24,2021-02-25,0.0001914154391299
2021-02-25,2021-02-26,9.449054306885772e-05
2021-02-26,2021-02-27,9.088989114653707e-05
2021-02-27,2021-02-28,2.804716301831581e-05
2021-02-28,2021-03-01,0.0002029346029776
2021-03-01,2021-03-02,0.0001450662460377
2021-03-02,2021-03-03,0.00010068213402431477
2021-03-03,2021-03-04,9.482470063708885e-05
2021-03-04,2021-03-05,8.032620538368782e-05
2021-03-05,2021-03-06,8.76660640174107e-05
2021-03-06,2021-03-07,0.0001108750134148
2021-03-07,2021-03-08,0.000219129930537
2021-03-08,2021-03-09,0.0001155516452316972
2021-03-09,2021-03-10,3.464259617263819e-05
2021-03-10,2021-03-11,0.00011978176308870367
2021-03-11,2021-03-12,0.00011182246575079296
2021-03-12,2021-03-13,4.628945014408911e-05
2021-03-13,2021-03-14,6.998884854245248e-05
2021-03-14,2021-03-15,0.00011365661165124595
2021-03-15,2021-03-16,0.000123378657417
2021-03-16,2021-03-17,3.4061457303586686e-05
2021-03-17,2021-03-18,0.0003646058886863
2021-03-18,2021-03-19,0.00012036644973350603
2021-03-19,2021-03-20,0.0001253714802772333
2021-03-20,2021-03-21,0.0001059038765324
2021-03-21,2021-03-22,0.0001015542054058
2021-03-22,2021-03-23,2.389865923652797e-05
2021-03-23,2021-03-24,0.0001992265616084
2021-03-24,2021-03-25,0.00011876751165295069
2021-03-25,2021-03-26,0.00011876751165295069
2021-03-26,2021-03-27,0.00011876751165295069
2021-03-27,2021-03-28,0.0001278272693415584
2021-03-28,2021-03-29,0.00013608990088428781
2021-03-29,2021-03-30,0.0001754308141543
2021-03-30,2021-03-31,0.000169861457447
2021-03-31,2021-04-01,0.0002113946286778
2021-04-01,2021-04-02,0.0002729942097882
2021-04-02,2021-04-03,0.0002412283585137
2021-04-03,2021-04-04,0.000164876277309
2021-04-04,2021-04-05,0.0002305064224007
2021-04-05,2021-04-06,0.0001629821150255
2021-04-06,2021-04-07,0.0001448128302136
2021-04-07,2021-04-08,0.0001032645071811
2021-04-08,2021-04-09,0.0001430188814716
2021-04-09,2021-04-10,0.00018367004565295454
2021-04-10,2021-04-11,0.00018367004565295454
2021-04-11,2021-04-12,0.0001066339858174
2021-04-12,2021-04-13,0.0001297741078952
2021-04-13,2021-04-14,0.0001734456484784
2021-04-14,2021-04-15,0.0001737714840267091
2021-04-15,2021-04-16,0.0001700091695616
2021-04-16,2021-04-17,0.0001046639044642
2021-04-17,2021-04-18,7.468271368444817e-05
2021-04-18,2021-04-19,0.0001409110087682
2021-04-19,2021-04-20,0.0001346721356058
2021-04-20,2021-04-21,0.0001622564606393
2021-04-21,2021-04-22,0.0002092239092228
2021-04-22,2021-04-23,0.0001616603740423
2021-04-23,2021-04-24,0.000122402555023
2021-04-24,2021-04-25,0.0001927233781087
2021-04-25,2021-04-26,0.0001290401398434
2021-04-26,2021-04-27,0.0001297217185554
2021-04-27,2021-04-28,-0.0001114453792331
2021-04-28,2021-04-29,0.0001335632388942
2021-04-29,2021-04-30,2.0760865922380303e-05
2021-04-30,2021-05-01,0.00011463121596721633
2021-05-01,2021-05-02,0.00011539793223667912
2021-05-02,2021-05-03,0.0001625299688575
2021-05-03,2021-05-04,0.0002212975768837
2021-05-04,2021-05-05,0.0001278112338966317
2021-05-05,2021-05-06,0.00012467984964729823
2021-05-06,2021-05-07,0.0001003934464635
2021-05-07,2021-05-08,0.00011009875093186803
2021-05-08,2021-05-09,0.0001932448510783
2021-05-09,2021-05-10,9.268295984519952e-05
2021-05-10,2021-05-11,0.000354432924956
2021-05-11,2021-05-12,0.00012971782818529777
2021-05-12,2021-05-13,0.0001598632291125975
2021-05-13,2021-05-14,0.00016362037057236856
2021-05-14,2021-05-15,0.00018743028801403326
2021-05-15,2021-05-16,0.00018743028801403326
2021-05-16,2021-05-17,0.0001047650185403
2021-05-17,2021-05-18,2.7650050588100547e-05
2021-05-18,2021-05-19,0.0003162460874172
2021-05-19,2021-05-20,0.0002155304316213625
2021-05-20,2021-05-21,0.0002155304316213625
2021-05-21,2021-05-22,0.0002319785723582
2021-05-22,2021-05-23,0.0002319785723582
2021-05-23,2021-05-24,0.0002384341925715167
2021-05-24,2021-05-25,0.0001563933816169
2021-05-25,2021-05-26,9.704217782009685e-05
2021-05-26,2021-05-27,0.0002061541383441496
2021-05-27,2021-05-28,0.0002061541383441496
2021-05-28,2021-05-29,0.0001138825751438
2021-05-29,2021-05-30,0.0001115677262765
2021-05-30,2021-05-31,0.0001115677262765
2021-05-31,2021-06-01,7.099799240152715e-05
2021-06-01,2021-06-02,0.0001502818453207
2021-06-02,2021-06-03,0.0002000518564317
2021-06-03,2021-06-04,0.0001065260680361
2021-06-04,2021-06-05,0.0001793712192759324
2021-06-05,2021-06-06,0.0001793712192759324
2021-06-06,2021-06-07,0.0001793712192759324
2021-06-07,2021-06-08,0.0001793712192759324
2021-06-08,2021-06-09,0.0001819243123491582
2021-06-09,2021-06-10,0.00019253457916529088
2021-06-10,2021-06-11,0.0002456814003064
2021-06-11,2021-06-12,0.0002420240690817
2021-06-12,2021-06-13,0.0001564910362352
2021-06-13,2021-06-14,0.0001053908739087
2021-06-14,2021-06-15,1.4612316831653266e-07
2021-06-15,2021-06-16,0.0001204161511441
2021-06-16,2021-06-17,0.0001318881386511
2021-06-17,2021-06-18,8.304077812679794e-05
2021-06-18,2021-06-19,0.0001258121588234
2021-06-19,2021-06-20,0.0001361597162662
2021-06-20,2021-06-21,0.0002301566775437
2021-06-21,2021-06-22,0.0001556369214238
2021-06-22,2021-06-23,0.0001636225592472
2021-06-23,2021-06-24,0.00014588204645589342
2021-06-24,2021-06-25,8.570784034388947e-05
2021-06-25,2021-06-26,0.0001253605663883
2021-06-26,2021-06-27,0.0002538226609178
2021-06-27,2021-06-28,0.0001492027791237
2021-06-28,2021-06-29,0.0001870223466265
2021-06-29,2021-06-30,0.0001093124098957
2021-06-30,2021-07-01,1.816314989804705e-05
2021-07-01,2021-07-02,0.0001820323982554
2021-07-02,2021-07-03,0.0002415965206854
2021-07-03,2021-07-04,0.0001567535805088951
2021-07-04,2021-07-05,0.0002784575026224
2021-07-05,2021-07-06,-4.886700358960491e-05
2021-07-06,2021-07-07,0.0001454528108678943
2021-07-07,2021-07-08,0.0001067551434257
2021-07-08,2021-07-09,0.00014071385954943596
2021-07-09,2021-07-10,0.00014571440674994017
2021-07-10,2021-07-11,0.00014774979078610419
2021-07-11,2021-07-12,0.00013596391632702688
2021-07-12,2021-07-13,0.00013430905847744277
2021-07-13,2021-07-14,0.0002717396149915
2021-07-14,2021-07-15,0.00014998247518412033
2021-07-15,2021-07-16,0.0001719523627317992
2021-07-16,2021-07-17,0.00016993635562707903
2021-07-17,2021-07-18,0.0001520213143624988
2021-07-18,2021-07-19,0.0002244356517897
2021-07-19,2021-07-20,0.0001515591860718
2021-07-20,2021-07-21,0.0001469728531897
2021-07-21,2021-07-22,0.00018029248989368
2021-07-22,2021-07-23,0.000198676826510675
2021-07-23,2021-07-24,0.000198676826510675
2021-07-24,2021-07-25,0.000198676826510675
2021-07-25,2021-07-26,0.000198676826510675
2021-07-26,2021-07-27,0.000198676826510675
2021-07-27,2021-07-28,0.0001047573352889
2021-07-28,2021-07-29,0.0001737191335419
2021-07-29,2021-07-30,7.138556210151739e-05
2021-07-30,2021-07-31,0.000101163667024
2021-07-31,2021-08-01,0.0001450450318195
2021-08-01,2021-08-02,0.0001329182152811
2021-08-02,2021-08-03,0.0001989767691073
2021-08-03,2021-08-04,0.0001438420569821
2021-08-04,2021-08-05,-8.232762056067805e-05
2021-08-05,2021-08-06,7.154765580753345e-05
2021-08-06,2021-08-07,0.0001892038641285
2021-08-07,2021-08-08,0.0001788192221134
2021-08-08,2021-08-09,0.00011908757438625605
2021-08-09,2021-08-10,0.00011908757438625605
2021-08-10,2021-08-11,0.00011908757438625605
2021-08-11,2021-08-12,0.00012039032339510661
2021-08-12,2021-08-13,0.0001535239369445
2021-08-13,2021-08-14,0.00012327127986472554
2021-08-14,2021-08-15,8.530894832478394e-05
2021-08-15,2021-08-16,8.530894832478394e-05
2021-08-16,2021-08-17,0.000191031122896
2021-08-17,2021-08-18,0.0001781197692524
2021-08-18,2021-08-19,3.511362492740645e-05
2021-08-19,2021-08-20,0.0001901061088486
2021-08-20,2021-08-21,-5.129872549579292e-06
2021-08-21,2021-08-22,8.785754344400339e-05
2021-08-22,2021-08-23,7.486301791980387e-05
2021-08-23,2021-08-24,0.0001107561562646
2021-08-24,2021-08-25,0.0002323039764525
2021-08-25,2021-08-26,9.634458423952525e-05
2021-08-26,2021-08-27,0.0001808735442603
2021-08-27,2021-08-28,9.938342949683635e-05
2021-08-28,2021-08-29,9.938342949683635e-05
2021-08-29,2021-08-30,7.489455488605306e-05
2021-08-30,2021-08-31,0.00013200766502647558
2021-08-31,2021-09-01,0.0001551805578746
2021-09-01,2021-09-02,6.676890262375307e-05
2021-09-02,2021-09-03,0.00012571924108260334
2021-09-03,2021-09-04,0.0001165211171160324
2021-09-04,2021-09-05,0.00013679628206030101
2021-09-05,2021-09-06,0.00013679628206030101
2021-09-06,2021-09-07,0.00013679628206030101
2021-09-07,2021-09-08,0.0001420043072194412
2021-09-08,2021-09-09,0.0001702305753474
2021-09-09,2021-09-10,0.0001635801503367
2021-09-10,2021-09-11,0.0001460049808564
2021-09-11,2021-09-12,0.0001554478830395
2021-09-12,2021-09-13,0.0001566323893552
2021-09-13,2021-09-14,0.0001769210462736
2021-09-14,2021-09-15,0.00014884581071339414
2021-09-15,2021-09-16,0.0003300648125773
2021-09-16,2021-09-17,0.00018555454825515714
2021-09-17,2021-09-18,0.00018555454825515714
2021-09-18,2021-09-19,7.277062198236776e-05
2021-09-19,2021-09-20,-4.614213674005632e-05
2021-09-20,2021-09-21,0.0001472789247809346
2021-09-21,2021-09-22,0.0003052079512772
2021-09-22,2021-09-23,3.931641924261044e-05
2021-09-23,2021-09-24,0.00014998041182008218
2021-09-24,2021-09-25,0.0001484693297626802
2021-09-25,2021-09-26,0.000211572236028
2021-09-26,2021-09-27,0.00015579291749952774
2021-09-27,2021-09-28,5.197426766372108e-05
2021-09-28,2021-09-29,0.00013782345314730614
2021-09-29,2021-09-30,0.0001349937092351
2021-09-30,2021-10-01,0.000109956152669849
2021-10-01,2021-10-02,0.000109956152669849
2021-10-02,2021-10-03,0.000109956152669849
2021-10-03,2021-10-04,0.00011615374111776255
2021-10-04,2021-10-05,0.00014861291668932631
2021-10-05,2021-10-06,0.00014861291668932631
2021-10-06,2021-10-07,8.39191770622227e-05
2021-10-07,2021-10-08,0.0001462468892392
2021-10-08,2021-10-09,0.0001084901107749
2021-10-09,2021-10-10,0.0001098390676453
2021-10-10,2021-10-11,0.0001981615565131
2021-10-11,2021-10-12,0.00011908925401907769
2021-10-12,2021-10-13,0.0001302750850783038
2021-10-13,2021-10-14,0.0001550471875576
2021-10-14,2021-10-15,0.0001501308000618
2021-10-15,2021-10-16,8.043227592023999e-05
2021-10-16,2021-10-17,0.00012903338309679533
2021-10-17,2021-10-18,5.215875647537545e-05
2021-10-18,2021-10-19,0.0001151530567175
2021-10-19,2021-10-20,0.00011995788779672382
2021-10-20,2021-10-21,0.00011995788779672382
2021-10-21,2021-10-22,0.00012396218898944617
2021-10-22,2021-10-23,9.647157509748364e-05
2021-10-23,2021-10-24,0.00011967428449854989
2021-10-24,2021-10-25,0.0001675341671378
2021-10-25,2021-10-26,8.478281300771012e-05
2021-10-26,2021-10-27,0.0002193890021537
2021-10-27,2021-10-28,0.0003285122513092
2021-10-28,2021-10-29,0.00014384052198675656
2021-10-29,2021-10-30,0.00014305423722737616
2021-10-30,2021-10-31,0.00015200023169982418
2021-10-31,2021-11-01,0.0001081551188502
2021-11-01,2021-11-02,0.00015999971203908484
2021-11-02,2021-11-03,0.0001674741545926823
2021-11-03,2021-11-04,0.0001674741545926823
2021-11-04,2021-11-05,0.0001674741545926823
2021-11-05,2021-11-06,0.0001674741545926823
2021-11-06,2021-11-07,0.0001600932267434
2021-11-07,2021-11-08,0.000178077763200335
2021-11-08,2021-11-09,0.000180186482412842
2021-11-09,2021-11-10,0.00020403739976412497
2021-11-10,2021-11-11,3.0349870189091625e-05
2021-11-11,2021-11-12,9.953273859423054e-05
2021-11-12,2021-11-13,9.953273859423054e-05
2021-11-13,2021-11-14,9.953273859423054e-05
2021-11-14,2021-11-15,9.953273859423054e-05
2021-11-15,2021-11-16,9.522154846624582e-05
2021-11-16,2021-11-17,9.522154846624582e-05
2021-11-17,2021-11-18,9.522154846624582e-05
2021-11-18,2021-11-19,8.007226529628584e-05
2021-11-19,2021-11-20,9.01717874095925e-05
2021-11-20,2021-11-21,6.044825066911445e-05
2021-11-21,2021-11-22,0.0001255693169355
2021-11-22,2021-11-23,0.00014185680977699838
2021-11-23,2021-11-24,0.00014185680977699838
2021-11-24,2021-11-25,0.00014185680977699838
2021-11-25,2021-11-26,0.00016973354467397507
2021-11-26,2021-11-27,0.0001968079463383
2021-11-27,2021-11-28,0.0001142243118633
2021-11-28,2021-11-29,0.0001877162604441
2021-11-29,2021-11-30,0.00016824038533451433
2021-11-30,2021-12-01,0.00016824038533451433
2021-12-01,2021-12-02,5.612014719289699e-05
2021-12-02,2021-12-03,0.0001661489983942
2021-12-03,2021-12-04,0.000150050576238
2021-12-04,2021-12-05,-3.224179137543693e-05
2021-12-05,2021-12-06,0.0001288660540604
2021-12-06,2021-12-07,3.4170409967666125e-05
2021-12-07,2021-12-08,0.0001407085732504
2021-12-08,2021-12-09,0.00011425714863738262
2021-12-09,2021-12-10,3.20092777973345e-05
2021-12-10,2021-12-11,0.00010678006947010552
2021-12-11,2021-12-12,9.629240240203887e-05
2021-12-12,2021-12-13,9.598409083715995e-05
2021-12-13,2021-12-14,8.579162754749995e-05
2021-12-14,2021-12-15,8.579162754749995e-05
2021-12-15,2021-12-16,8.579162754749995e-05
2021-12-16,2021-12-17,1.334737332348892e-05
2021-12-17,2021-12-18,3.829852517229776e-05
2021-12-18,2021-12-19,9.010695077407996e-05
2021-12-19,2021-12-20,2.7571358908826725e-05
2021-12-20,2021-12-21,2.77134981627186e-05
2021-12-21,2021-12-22,-4.073948104444248e-05
2021-12-22,2021-12-23,6.890564438402295e-05
2021-12-23,2021-12-24,8.469703632463418e-05
2021-12-24,2021-12-25,-2.6445220194122045e-05
2021-12-25,2021-12-26,0.000103078525632
2021-12-26,2021-12-27,3.0851154304230593e-05
2021-12-27,2021-12-28,3.5908986180593604e-05
2021-12-28,2021-12-29,-1.3203235792981955e-05
2021-12-29,2021-12-30,2.491021375250144e-05
2021-12-30,2021-12-31,0.0001232948475055
2021-12-31,2022-01-01,4.1067771719275667e-05
2022-01-01,2022-01-02,4.1280790684427814e-05
2022-01-02,2022-01-03,3.721194401029013e-05
2022-01-03,2022-01-04,3.80883608376959e-05
2022-01-04,2022-01-05,3.912584710519363e-05
2022-01-05,2022-01-06,4.79997724551532e-05
2022-01-06,2022-01-07,4.538653846404447e-05
2022-01-07,2022-01-08,3.97707530553888e-05
2022-01-08,2022-01-09,5.080674859697394e-05
2022-01-09,2022-01-10,4.035239318996873e-05
2022-01-10,2022-01-11,4.272770291140327e-05
2022-01-11,2022-01-12,4.500060848833983e-05
2022-01-12,2022-01-13,-2.233120070268625e-05
2022-01-13,2022-01-14,5.742851401660482e-05
2022-01-14,2022-01-15,0.0001294419381111
2022-01-15,2022-01-16,3.907365867448054e-05
2022-01-16,2022-01-17,5.090322752487478e-05
2022-01-17,2022-01-18,5.090322752487478e-05
2022-01-18,2022-01-19,5.090322752487478e-05
2022-01-19,2022-01-20,0.0002376174824031
2022-01-20,2022-01-21,0.0001326319155172
2022-01-21,2022-01-22,0.0001326319155172
2022-01-22,2022-01-23,0.0001794230674463
2022-01-23,2022-01-24,8.412521659331254e-05
2022-01-24,2022-01-25,0.0002326818946057
2022-01-25,2022-01-26,0.0002099597363527
2022-01-26,2022-01-27,6.107487274713773e-05
2022-01-27,2022-01-28,3.789894896809139e-05
2022-01-28,2022-01-29,3.789894896809139e-05
2022-01-29,2022-01-30,0.000124244834961
2022-01-30,2022-01-31,8.119006984543763e-05
2022-01-31,2022-02-01,0.00013229908778682325
2022-02-01,2022-02-02,0.0001029927741867
2022-02-02,2022-02-03,-1.032775848563881e-05
2022-02-03,2022-02-04,0.0001628499744123
2022-02-04,2022-02-05,0.0002358167217294
2022-02-05,2022-02-06,0.0001118640632385
2022-02-06,2022-02-07,0.0001123039169357
2022-02-07,2022-02-08,9.419174324459446e-05
2022-02-08,2022-02-09,8.265089729783566e-05
2022-02-09,2022-02-10,4.793761920037975e-05
2022-02-10,2022-02-11,0.0001465204868003
2022-02-11,2022-02-12,0.00010484469561747
2022-02-12,2022-02-13,0.00011153927028240784
2022-02-13,2022-02-14,0.00011012754087367541
2022-02-14,2022-02-15,0.00011374472475220511
2022-02-15,2022-02-16,0.0002352809638766
2022-02-16,2022-02-17,0.000148720259295
2022-02-17,2022-02-18,5.746163894600296e-05
2022-02-18,2022-02-19,0.00013698820875273534
2022-02-19,2022-02-20,0.00012286984975606896
2022-02-20,2022-02-21,0.0001074017295259
2022-02-21,2022-02-22,0.0001186197066515
2022-02-22,2022-02-23,0.0002358494800091
2022-02-23,2022-02-24,0.00013722398553809784
2022-02-24,2022-02-25,0.00014997918072920044
2022-02-25,2022-02-26,0.0001505556297173505
2022-02-26,2022-02-27,0.0001505556297173505
2022-02-27,2022-02-28,0.0001330033250583
2022-02-28,2022-03-01,8.208431939115771e-05
2022-03-01,2022-03-02,-2.1348945607030778e-05
2022-03-02,2022-03-03,0.00010772393915874124
2022-03-03,2022-03-04,0.00010186732199641855
